ean,title,brand,category,price,promo_price,available,seller_type
0043917008363,Tondeuse Wahl 07057-016,WAHL,Beauté et Santé,22.99,20.7,True,marketplace
0043917031507,"Tondeuse A Cheveux - Color Pro Cordless - 3,5 W - 8 Sabots - Autonomie : 60 Min - Bleu / Gris",WAHL,Beauté et Santé,39.57,,True,marketplace
0043917039299,Tondeuse A Cheveux - Colorpro Cordless Lithium - 240 V - 120 Min - Blanc / Noir,WAHL,Beauté et Santé,67.11,,True,marketplace
0043917963556,Tondeuse à cheveux et barbe - 9639-816 - Noir WAHL,WAHL,Beauté et Santé,33.5,,True,marketplace
0073950234078,Waterpik Jet Dentaire Wf-03 Freedom - Sans Fil - Portable - 2 Niveaux De Pression - 3 Embouts - Sac Inclus,AUTRES,Beauté et Santé,62.69,,True,marketplace
0073950342544,Hydropulseur Waterpik Wf 26 Plus Blanc 6 X 22 X 6 Cm Waterpik,WATERPIK,Beauté et Santé,84.61,,True,marketplace
0309970193058,Brosse Nettoyante Visage Revlon Skin Reviving On-the-go,REVLON,Beauté et Santé,16.99,14.1,True,marketplace
0611056460290,Set Manucure - 10 Pièces En Acier Inoxydable,NORTHIX,Beauté et Santé,24.99,16.03,True,marketplace
0622356314343,Seche-cheveux - Shark - Hd731eu - Speedstyle Pro 3-en-1 - 1750 W,SHARK,Beauté et Santé,241.38,217.88,True,marketplace
0634158799310,Cenocco Beauty Cc-9090 : Brosse Lissante Pour Cheveux Et Barbe,CENOCCO,Beauté et Santé,28.9,16.9,True,marketplace
0634158799778,Fer À Boucler Automatique Ionic Rechargeable Sans Fil Cenocco Cc9094,CENOCCO,Beauté et Santé,91.9,49.19,True,marketplace
0634158801679,"Cenocco Beauty Tondeuse De Précision, Nettoyeur Facial Et Kit De Toile",CENOCCO,Beauté et Santé,52.9,31.9,True,marketplace
0634158805325,Rasoir À Sourcils Cenocco Cc9064,CENOCCO,Beauté et Santé,29.9,14.9,True,marketplace
0644812008788,Venteo – Massage – Vibraluxe Pro™ – Adulte – Gris – Peau Ferme – Appareil – Branchement Secteur,VENTEO,Beauté et Santé,59.99,51.9,True,marketplace
0644812021183,"Venteo Bodi03r Masseur Universel Argent, Violet",VENTEO,Beauté et Santé,18,12.95,True,marketplace
0644812031267,Epilateur Titanium Discs WIZZIT,WIZZIT,Beauté et Santé,29.99,24,True,marketplace
0644812050251,Masseur Pieds Avec Shiatsu Leg Action Gymform - Venteo - Plateforme Vibrante Et,VENTEO,Beauté et Santé,149.99,139.09,True,marketplace
0644812051371,"Isl Italy Vibratone Pro By Velform Masseur Universel Beige, Bronze",VENTEO,Beauté et Santé,69.99,59.99,True,marketplace
0659436442863,Xenia Paris Js-140207: Lisseur En Silicone Bleu,XENIA,Beauté et Santé,105,30.85,True,marketplace
0694726540737,Rasoir Philips Pq206/18 Rouge,PHILIPS,Beauté et Santé,20.83,,True,marketplace
0702382628093,Séparateurs D'orteils Masseur De Pieds Pour Manucure,TOTALCADEAU,Beauté et Santé,34.9,24.9,True,marketplace
0736658581584,Lisseur À Cheveux Bio Ionic Graphene Mx Pro Styler Bleu,BIO IONIC,Beauté et Santé,279.99,165.32,True,marketplace
0736658581645,Lisseur Bio Ionic Graphene Mx Bleu,BIO IONIC,Beauté et Santé,283.34,267.3,True,marketplace
0736658586602,"Bio Ionic 736658586602 Multistyler À Chaleur Noir, Bleu, Violet 75 W 2,7 M",BIO IONIC,Beauté et Santé,320.99,160.29,True,marketplace
0753759257507,Garmin Balance Connectée Index S2 Black,GARMIN,Beauté et Santé,123.92,,True,marketplace
0753759257514,Garmin Balance Connectée Index S2 White,GARMIN,Beauté et Santé,123.92,,True,marketplace
0754495585398,Aspirateur De Points Noirs Électrique - Nettoyage De Peau Sous Vide,NORTHIX,Beauté et Santé,19.99,15.53,True,marketplace
0754495599210,Nettoyant Visage Électrique Multifonctionnel Northix,NORTHIX,Beauté et Santé,29.99,19.86,True,marketplace
0754495613909,50x Conseils D'affichage / Présentoir Pour Échantillons De Vernis À Ongles,NORTHIX,Beauté et Santé,19.99,14.43,True,marketplace
0761318022114,Lisseur  Smoothstay Rvst2211p Coconut,REVLON,Beauté et Santé,27.99,,True,marketplace
0761318053057,Revlon Sèche-cheveux De Voyage Rev-007 1200w Noir,REVLON,Beauté et Santé,21.34,,True,marketplace
0761318053309,Seche Cheveux Et Lisseur En 1 Seul Appareil - - One Step Air Straight - Rvdr5330e,REVLON,Beauté et Santé,49.99,41.95,True,marketplace
0761318135388,Revlon Brosse De Nettoyage Facial Sonique Blanc Rvsp3538e,REVLON,Beauté et Santé,54.99,,True,marketplace
0761318153719,Brosse Coiffante Revlon One Step Blow Dry Multi Air Styler 5 En 1 Avec Brosse Ovale Revlon Originale Rvdr5371,REVLON,Beauté et Santé,71.99,69.85,True,marketplace
0761318158233,Revlon Sèche-cheveux À Séchage Rapide Rev-019 2000w Noir,REVLON,Beauté et Santé,22.6,,True,marketplace
0761318252290,Revlon Rvdr5229e Sèche-cheveux 2200 W Rose,REVLON,Beauté et Santé,40.41,39.62,True,marketplace
0761318298663,Brosse Coiffante Revlon Rvdr5298e One Step Volumiser Plus,REVLON,Beauté et Santé,41.23,,True,marketplace
0761318332220,Revlon Hair Dryer And Volumiser One-step Onestep Mint (rvdr5222muke),REVLON,Beauté et Santé,63.07,61.83,True,marketplace
0761318421764,Lisseur Revlon Rvst2176gpe,REVLON,Beauté et Santé,34.99,28.31,True,marketplace
0761318430568,"Revlon Rvir3056uke Brosse Soufflante Et Fer À Lisser Kit D'accessoires De Coiffure À Chaleur Noir, Rouge 2,5 M",REVLON,Beauté et Santé,56.21,55.11,True,marketplace
0761318452515,Seche-cheveux - Rvdr5251e - Perfect Heat - 2000 w - Moteur Ac - 2 Vitesses - Noir / Rose,REVLON,Beauté et Santé,30.73,,True,marketplace
0761318523246,Brosse séchante et volumisante rvdr5222ea REVLON,REVLON,Beauté et Santé,37.75,,True,marketplace
0761318553335,Brosse Coiffante  Multistyler One-step 3-en-1 Rvdr5333,REVLON,Beauté et Santé,60.89,,True,marketplace
0761318621751,Lisseur Xl Revlon Rvst2175e Cuivre Smoth Styler Plaques Céramique 125 Mm 80-235°c,REVLON,Beauté et Santé,34.1,,True,marketplace
0761318653202,Seche-cheveux  Airflow Control Rvdr5320e Rouge,REVLON,Beauté et Santé,26.59,,True,marketplace
0761318822042,Lisseur Rvst2204 - Double Plaque Cuivre Et Céramique - Jusqu'a 235°c,REVLON,Beauté et Santé,41.17,40.36,True,marketplace
0761318922292,Brosse soufflante REVLON,REVLON,Beauté et Santé,37.87,,True,marketplace
0761318952923,Revlon One-step Style Booster Rvdr5292uke - Brosse Sechante Et Coiffan,REVLON,Beauté et Santé,55.99,,True,marketplace
0810050282628,Hyperice 22000-001-00 Masseur Ventre Noir,HYPERICE,Beauté et Santé,346.93,340.13,True,marketplace
0810050282789,Hyperice Venom 2 Shoulder Masseur Épaules Noir,HYPERICE,Beauté et Santé,366.08,358.9,True,marketplace
0811138038076,Fitbit Aria Air Carré Noir Pèse-personne Électronique,FITBIT,Beauté et Santé,66.41,,True,marketplace
0811138038106,Fitbit Aria Air Carré Blanc Pèse-personne Électronique,FITBIT,Beauté et Santé,62.19,,True,marketplace
0840295409696,"Masque Facial Led Theraface Mask Glo Plastique Rigide Beige Clair 20x21,9x12,2 Cm Therabody",THERABODY,Beauté et Santé,320.07,,True,marketplace
0863738135211,"Brosse Sèche-cheveux Ionique De 75 Mm Avec Revêtement Céramique Et 3 Modes Pour Lisser, Modeler Et Donner Du Volume Tekmaquinas",TEKMAQUINAS,Beauté et Santé,40.27,28.77,True,marketplace
0874822004467,"Bio Ionic Goldpro Speed Dryer Sèche-cheveux 1875 W Noir, Or",BIO IONIC,Beauté et Santé,137.99,122.37,True,marketplace
1644812001429,Cenocco Beauty Cc-9018 Appareil De Massage Anticellulite,CENOCCO,Beauté et Santé,33.9,19.9,True,marketplace
1644812001818,Cenocco Cc-9049 Brosse De Nettoyage Pour Les Soins Du Corps,CENOCCO,Beauté et Santé,32.9,19.9,True,marketplace
1644812004130,Cenocco Beauty Cc-9021 Râpe Rechargeable Anti-callosités,CENOCCO,Beauté et Santé,39.99,26.7,True,marketplace
1644812005076,Cenocco Beauty Cc-9046 Brosse Nettoyante Pour Le Visage,CENOCCO,Beauté et Santé,29.9,17.9,True,marketplace
3014260094812,Brosse À Dents Oral-b Complete 5 Ways Nettoyage Complet 5 Actions - Oral B,AMBIPUR,Beauté et Santé,18.85,,True,marketplace
3030050047318,"Babyliss Pro, Fer À Onduler Triple Branches, Ref Bab2269tte 140°-220°",BABYLISS PRO,Beauté et Santé,79.55,,True,marketplace
3030050060263,Sèche-cheveux Babyliss Bab5510e Noir 1200 W,BABYLISS,Beauté et Santé,40.99,27.85,True,marketplace
3030050060959,"Babyliss Pro Brosse Céramique Diamètre 32mm, Ref Bab2676tte - Brosse Cheveux Rotative",BABYLISS PRO,Beauté et Santé,45.99,36.58,True,marketplace
3030050064308,Fer À Onduler Babyliss C 260 E,BABYLISS,Beauté et Santé,42.79,,True,marketplace
3030050069426,Fer à boucler pro 180 slim c325e BABYLISS,BABYLISS,Beauté et Santé,29.99,23.04,True,marketplace
3030050069433,Babyliss C332e Fer A Boucler  Sublim Touch,BABYLISS,Beauté et Santé,30.78,,True,marketplace
3030050072068,Babyliss Pro Pince À Onduler,BABYLISS PRO,Beauté et Santé,124.99,72.18,True,marketplace
3030050091649,Babyliss Pro Bab2073epe,BABYLISS PRO,Beauté et Santé,76.74,,True,marketplace
3030050091656,Babyliss Bab2091epe Lisseur Argent,BABYLISS,Beauté et Santé,102.99,67.83,True,marketplace
3030050091663,Babyliss Pro High Tech Crim,BABYLISS PRO,Beauté et Santé,84.99,69.61,True,marketplace
3030050091670,Babyliss 2654epe Fer A Lisser The Straightener,BABYLISS PRO,Beauté et Santé,66.99,57.17,True,marketplace
3030050091748,"Babyliss Pro Pince À Lisser Nano Sleek Ep Technology 5.0, Ref Bab2072epe Noir",BABYLISS PRO,Beauté et Santé,109.99,82.67,True,marketplace
3030050106855,Brosse Soufflante Rotative ...,BABYLISS,Beauté et Santé,71.99,58.66,True,marketplace
3030050106879,Tondeuse nez/oreilles BABYLISS,BABYLISS,Beauté et Santé,17.99,,True,marketplace
3030050106886,Tondeuse Nez/oreilles/sourcils - Babyliss - E652e - Lame En Acier Inoxydable - Fonctionnement Sans Fil,BABYLISS,Beauté et Santé,20.53,,True,marketplace
3030050121759,"Pince À Lisser Elipsis 3000, Ref Bab3000epe, Babyliss Pro,",BABYLISS PRO,Beauté et Santé,165.99,103.43,True,marketplace
3030050129694,Brosse chauffante HSB101E BABYLISS,BABYLISS,Beauté et Santé,62.89,,True,marketplace
3030050134421,Lisseur Babyliss Pro Elipsis3100 - Bab3100epe,BABYLISS PRO,Beauté et Santé,92.98,,True,marketplace
3030050144277,Babyliss Chromfx Trimmer Batterie Chrome,BABYLISS,Beauté et Santé,109.99,102.91,True,marketplace
3030050146622,Babyliss Chromfx Cordless Clipper Chrome Lithium,BABYLISS,Beauté et Santé,198.99,124.91,True,marketplace
3030050152456,Rasoir Double-grille Foilfx02 4artists Métal Chrome Argent Compact Babyliss Pro,BABYLISS PRO,Beauté et Santé,140,93.32,True,marketplace
3030050153132,Tondeuse Multifonction  Men Mt727e - 10 En 1 - Lames En Carbone-titane - Autonomie 60 Min,BABYLISS,Beauté et Santé,32.92,,True,marketplace
3030050153170,Sèche-cheveux 5337PRE BABYLISS,BABYLISS,Beauté et Santé,42.99,40.72,True,marketplace
3030050153347,Brosse soufflante shape & smooth BABYLISS,BABYLISS,Beauté et Santé,29.39,,True,marketplace
3030050153354,Sèche-cheveux Travel dry 2000 BABYLISS,BABYLISS,Beauté et Santé,27.62,,True,marketplace
3030050153361,Sèche-cheveux Power Dry 2100 D563DE BABYLISS,BABYLISS,Beauté et Santé,31.04,,True,marketplace
3030050153408,Lisseur steam shine ST496E BABYLISS,BABYLISS,Beauté et Santé,72.79,,True,marketplace
3030050153422,"Tondeuse Cheveux - Babyliss - E974e - Légere Avec Ou Sans Fil, Lames En Acier Inoxydable, 26 Hauteurs De Coupe",BABYLISS,Beauté et Santé,38.28,,True,marketplace
3030050153453,Tondeuse cheveux E978E BABYLISS,BABYLISS,Beauté et Santé,51.02,,True,marketplace
3030050153583,Lisseur cheveux longs et épais ST397E BABYLISS,BABYLISS,Beauté et Santé,42.45,,True,marketplace
3030050153590,Lisseur smooth control ST298E BABYLISS,BABYLISS,Beauté et Santé,50.45,,True,marketplace
3030050153606,Lisseur ceramic straight ST089E BABYLISS,BABYLISS,Beauté et Santé,28.55,,True,marketplace
3030050153620,Babyliss C449e Boucleur Manuel/rose Quartz Tight Curls Wand,BABYLISS,Beauté et Santé,35.6,,True,marketplace
3030050153637,Fer A Boucler 19mm Curling Tong - 6 Températures Jusqu'a 210°c,BABYLISS,Beauté et Santé,37.99,34.77,True,marketplace
3030050153668,none fer à boucler 38mm BABYLISS,BABYLISS,Beauté et Santé,40.47,,True,marketplace
3030050153774,Brosse soufflante AS126E BABYLISS,BABYLISS,Beauté et Santé,35.71,,True,marketplace
3030050153781,Babyliss As136e Brosse Soufflante Multistyle Air Style 1000,BABYLISS,Beauté et Santé,44.78,,True,marketplace
3030050153804,"Brosse Soufflante Babyliss As952e Big Hair Dual Pour le Volume, la Mise en Forme et La Brillance",BABYLISS,Beauté et Santé,48.09,,True,marketplace
3030050153828,Babyliss Big Hair Luxe As970e - Brosse Soufflante Rotative Multistyl - 50mm Céramique,BABYLISS,Beauté et Santé,99.99,58.44,True,marketplace
3030050153842,Seche-cheveux - Babyliss - D572de Turbo Smooth 2200 Avec Technologie Ionique Et Céramique,BABYLISS,Beauté et Santé,29.38,,True,marketplace
3030050153927,Lisseur Smooth Finish 230 - ST250E BABYLISS,BABYLISS,Beauté et Santé,50.99,31.96,True,marketplace
3030050153941,Lisseur - Babyliss  - St255e Sleek Finish 230 - Températures Digitales - Plaques Tourmaline Céramique,BABYLISS,Beauté et Santé,56.08,,True,marketplace
3030050154153,Rouleaux Chauffants Babyliss Rs035e 20 Céramiques Noirs 3 Diamètres 90-140°c,BABYLISS,Beauté et Santé,55.19,,True,marketplace
3030050154832,Sèche cheveux Pro 6704WE BABYLISS,BABYLISS,Beauté et Santé,33.98,,True,marketplace
3030050154849,Sèche-cheveux smooth pro BABYLISS,BABYLISS,Beauté et Santé,37.38,,True,marketplace
3030050154863,Seche-cheveux  6715de Professionnel - Diffuseur - Format Ultra Compact - Moteur Ac - Puissance 2200w,BABYLISS,Beauté et Santé,76.61,,True,marketplace
3030050154924,Fer à boucler  Wavy - W2447E - Noir/Or rose BABYLISS,BABYLISS,Beauté et Santé,51.59,,True,marketplace
3030050157505,Babyliss Pro Beard Trimmer Skeletonfx 4artists Gold (fx7870ge),BABYLISS,Beauté et Santé,112.49,,True,marketplace
3030050161939,Tondeuse Babyliss Fxfs2ge,BABYLISS,Beauté et Santé,133.99,98.58,True,marketplace
3030050164459,Babyliss Pro Beard Trimmer Skeletonfx 4artists Black Schwarz (fx7870gse),BABYLISS,Beauté et Santé,114.69,,True,marketplace
3030050165210,Babyliss Excess-hq Sèche-cheveux 2600 W Noir,BABYLISS,Beauté et Santé,111.99,88.68,True,marketplace
3030050165227,S?che-cheveux Ionic Caruso Hq,BABYLISS PRO,Beauté et Santé,92.95,73.04,True,marketplace
3030050165234,Sèche-cheveux Babyliss Bab6980ie Noir 2200 W,BABYLISS,Beauté et Santé,103.99,,True,marketplace
3030050165340,Brosse soufflante Hydro-Fusion - AS773E BABYLISS,BABYLISS,Beauté et Santé,57.99,47.2,True,marketplace
3030050165371,Tondeuse cheveux E996E BABYLISS,BABYLISS,Beauté et Santé,129.99,94.2,True,marketplace
3030050165524,Sèche-cheveux Babyliss Bab6950ie Noir Argenté 2100 W,BABYLISS,Beauté et Santé,77.99,61.52,True,marketplace
3030050173291,Lisseur Elégance 2598NPE BABYLISS,BABYLISS,Beauté et Santé,79.01,,True,marketplace
3030050173680,none Titanium Gold 235 2513TE BABYLISS,BABYLISS,Beauté et Santé,34.57,,True,marketplace
3030050175691,Sèche-cheveux Babyliss Air Pro 2200w Noir 2 Vitesses 2 Températures Ac Ionique Diffuseur,BABYLISS,Beauté et Santé,45.72,,True,marketplace
3030050175714,Tondeuse cheveux E991E BABYLISS,BABYLISS,Beauté et Santé,129.99,86.53,True,marketplace
3030050175721,Tondeuse multifonctions MT991E BABYLISS,BABYLISS,Beauté et Santé,129.99,90.55,True,marketplace
3030050176421,Fers À Boucler Babyliss C457e Oval Waving Wand,BABYLISS,Beauté et Santé,49.99,38.43,True,marketplace
3030050179545,Sèche-cheveux Babyliss Digital Redfx 2200 W Rouge Puissant et Efficace,BABYLISS,Beauté et Santé,136.99,82.35,True,marketplace
3030050180121,none C458E BABYLISS,BABYLISS,Beauté et Santé,56.45,,True,marketplace
3030050180152,Sèche-cheveux Babyliss 5790pe Ionique Noir 2200 W,BABYLISS,Beauté et Santé,49.9,45.3,True,marketplace
3030050180169,Brosse soufflante 1000W - AS90PE BABYLISS,BABYLISS,Beauté et Santé,80.99,72.91,True,marketplace
3030050180190,Fer À Boucler Babyliss Curl Styler 2en1 Céramique Noir Rose Gold 38 Mm Babyliss,BABYLISS,Beauté et Santé,59.92,,True,marketplace
3030050180640,Lisseur Smooth Glide 235 - ST90PE BABYLISS,BABYLISS,Beauté et Santé,84.99,70.17,True,marketplace
3030050181081,Lisseur Steam Smooth ST493E BABYLISS,BABYLISS,Beauté et Santé,89.99,65.19,True,marketplace
3030050182125,Lisseur Satin Hair 7 St780,BRAUN,Beauté et Santé,84.09,,True,marketplace
3030050182163,Braun Satin Hair 7 St710 Fer À Lisser À Chaleur Noir 2 M,BRAUN,Beauté et Santé,83.99,79.21,True,marketplace
3030050182248,Braun Hd780 Sèche-cheveux 2000 W Noir,BRAUN,Beauté et Santé,98.2,96.27,True,marketplace
3030050182354,Braun Hairdryer Satin Hair 3 Hd350 Style&go Black Schwarz (brhd350e),BRAUN,Beauté et Santé,48.99,28.02,True,marketplace
3030050182385,Sèche-cheveux Satin Hair 1 Hd130 Plastique Noir Compact 1200 W Braun,BRAUN,Beauté et Santé,23.88,,True,marketplace
3030050182415,Braun Airstyler Satin Hair 7 As720 Black Schwarz (182415),BRAUN,Beauté et Santé,69.99,61.41,True,marketplace
3030050182453,Braun As330 Brosse Soufflante À Air Chaud À Chaleur Noir 400 W 2 M,BRAUN,Beauté et Santé,93.99,43.06,True,marketplace
3030050182637,Brosse soufflante AS962E BABYLISS,BABYLISS,Beauté et Santé,79.99,59.91,True,marketplace
3030050185157,Sèche-cheveux Babyliss Pro 4artist,BABYLISS,Beauté et Santé,166.99,127.1,True,marketplace
3030050185812,Brosse soufflante AS965E BABYLISS,BABYLISS,Beauté et Santé,60.35,,True,marketplace
3030050185843,Sèche-cheveux Air Power Pro 6716DE BABYLISS,BABYLISS,Beauté et Santé,79.99,69.63,True,marketplace
3030050188042,Seche-cheveux  D374de Cordkeeper 2000 Avec Technologie Ionique Et Cordon Retractable,BABYLISS,Beauté et Santé,43.74,,True,marketplace
3030050188363,Tondeuse A Cheveux Sans Fil - E992e Super-x Metal - Autonomie 3 H - Edition Gold & Navy,BABYLISS,Beauté et Santé,69.35,,True,marketplace
3030050188370,Tondeuse multifonctions MT992E BABYLISS,BABYLISS,Beauté et Santé,68.42,,True,marketplace
3030050188387,"Tondeuse Nez, Oreille Et Sourcils Babyliss E112e",BABYLISS,Beauté et Santé,39.99,30.71,True,marketplace
3030050188394,Brosse Soufflante Babyliss Style Smooth 1000 As128e 1000 W Noir Et Rose,BABYLISS,Beauté et Santé,40.29,,True,marketplace
3030050188943,"Brosse Soufflante Chauffante Braun As 4.3 Métal Argent 2,2 M Braun",BRAUN,Beauté et Santé,94.99,57.09,True,marketplace
3030050188950,"Brosse Soufflante Braun As 4.2 Noire 1000 W Cordon 1,95 M",BRAUN,Beauté et Santé,62.99,50.72,True,marketplace
3030050188967,Sèche-cheveux Braun Hd 4.3 Noir 2200 W Compact,BRAUN,Beauté et Santé,84.99,68.24,True,marketplace
3030050188974,"Sèche-cheveux Braun Hd 4.2 2100 W Noir Ionique 2,2 M",BRAUN,Beauté et Santé,60.09,,True,marketplace
3030050188998,Sèche-cheveux Braun Hd 2.1 Blanc 2100 W,BRAUN,Beauté et Santé,38.99,36,True,marketplace
3030050191400,Tondeuse Babyliss Pro Fxone Gold,BABYLISS,Beauté et Santé,222.99,181.26,True,marketplace
3030050191417,Rasoir Pour Le Corps Babyliss Máquina Fxone,BABYLISS,Beauté et Santé,209.99,177.98,True,marketplace
3030050191424,Rasoir Pour Le Corps Babyliss Máquina Fxone,BABYLISS,Beauté et Santé,207.99,132.25,True,marketplace
3030050192957,Seche-cheveux - D781e - Ionique Anti-frisottis - 2300w - 3 Températures - Mauve Lustre,BABYLISS,Beauté et Santé,39.27,,True,marketplace
3030050193015,Lisseur Babyliss St251pe,BABYLISS,Beauté et Santé,70.81,,True,marketplace
3030050193039,"Tondeuse Cheveux Sans Fil Babyliss E987e Graphite Précision 26 Positions 0,6-28 Mm",BABYLISS,Beauté et Santé,99.99,66.53,True,marketplace
3030050193060,Tondeuse Homme Babyliss Mt987e Tondeuse Multi Usages Graphite Precision 12 En 1,BABYLISS,Beauté et Santé,59.99,54.12,True,marketplace
3030050193473,Tondeuse Barbe Babyliss S992e,BABYLISS,Beauté et Santé,100.54,,True,marketplace
3030050193480,Tondeuse A Barbe Sans Fil - T992e Super-x Metal - Autonomie 5 H - Edition Gold & Navy,BABYLISS,Beauté et Santé,65.98,,True,marketplace
3030050195507,Tondeuse A Barbe Et Rasoir - X-blade Super-x Metal - Sans Fil - Autonomie 45 Min - 4 Sabots - Edition Or & Bleu Marine,BABYLISS,Beauté et Santé,88.99,60.21,True,marketplace
3030050197242,Seche-cheveux - D580de - Cosmos - 2100 W - Diffuseur - Léger Et Compact,BABYLISS,Beauté et Santé,41.03,,True,marketplace
3030050197273,Sèche-cheveux 3 en 1 AS6555E BABYLISS,BABYLISS,Beauté et Santé,169.99,128.03,True,marketplace
3030050197303,Lisseur Babyliss St260e Cosmos Céramique Gris Plaques Flottantes 3 Températures 180-200-235°c Format Compact,BABYLISS,Beauté et Santé,40.94,,True,marketplace
3030050197334,Lisseur A ajustement automatique de la température ST490E BABYLISS,BABYLISS,Beauté et Santé,129.9,109.46,True,marketplace
3030050197556,"Brosse Soufflante Iontec Braun As2.26 Noir 1,95 M",BRAUN,Beauté et Santé,64.99,49.09,True,marketplace
3030050197617,Sèche-cheveux Braun Hd2.15 2100 W Noir Avec Diffuseur Et Concentrateur,BRAUN,Beauté et Santé,44.99,42.27,True,marketplace
3030050197648,Sèche-cheveux Braun Brhd410e Plastique Noir 2200 W,BRAUN,Beauté et Santé,69.99,59.21,True,marketplace
3030050199598,Brosse Soufflante Chauffante 4 En 1 Babyliss As6557e Air Wand Edition Limitee Bleu,BABYLISS,Beauté et Santé,126.82,,True,marketplace
3030050200430,Rasoir Électrique Babyliss Fs996de Super X Lame Doubles Gris,BABYLISS,Beauté et Santé,93.81,,True,marketplace
3030050204018,Tondeuse Sans Fil Babyliss Black Lithium 11 En 1 Noir Visage Et Corps,BABYLISS,Beauté et Santé,77.31,,True,marketplace
3030050204025,Tondeuse Cheveux Homme Babyliss Black Lithium Sans Fil 45 Mm Noir E814e,BABYLISS,Beauté et Santé,67.69,,True,marketplace
3030050207538,Tondeuse Multifonctions Babyliss P1364e Graphite Sans Fil Waterproof 12 En 1,BABYLISS,Beauté et Santé,61.89,,True,marketplace
3030050207545,Tondeuse Multi-usage Babyliss Lithium Power 11 En 1 Waterproof Noir Gris,BABYLISS,Beauté et Santé,55.96,,True,marketplace
3030050207552,Tondeuse Cheveux Babyliss Men P1362e Lames Acier Japonais Led Noir Bleu,BABYLISS,Beauté et Santé,81.68,,True,marketplace
3030050207569,Tondeuse Cheveux Babyliss Graphite Precision P1361e Lames Graphite 26 Hauteurs 160 Min Sans Fil,BABYLISS,Beauté et Santé,75.69,,True,marketplace
3030050207576,"Tondeuse Cheveux Sans Fil Babyliss P1360e Lames Carbone Titane Gris 0,6-28 Mm 45 Réglages",BABYLISS,Beauté et Santé,69.7,,True,marketplace
3030050207583,Tondeuse Cheveux Sans Fil Babyliss P1359e Lithium Noire Lames Acier Inox Largeur 45 Mm 8 Sabots,BABYLISS,Beauté et Santé,57.72,,True,marketplace
3030050207590,Tondeuse À Barbe Babyliss Lithium Power P1358e Acier Inox Étanche Sans Fil 80 Min 14 Longueurs,BABYLISS,Beauté et Santé,45.97,,True,marketplace
3031449572015,Sèche Cheveux Camille Albane Seche Cheveux De Voyage Compact 1600,CAMILLE ALBANE,Beauté et Santé,14.36,,True,marketplace
3031449572022,Lisseur Camille Albane Lisseur Boucleur Pro Ceramic,CAMILLE ALBANE,Beauté et Santé,25.74,,True,marketplace
3031449572039,Sèche Cheveux Camille Albane Pro Ionique 2200 W Noir,CAMILLE ALBANE,Beauté et Santé,33,,True,marketplace
3031449624011,Sèche Cheveux Dessange Sc Digital Pro Power Noir Or,JACQUES DESSANGE,Beauté et Santé,119.99,109.54,True,marketplace
3031449625209,Fer À Lisser Vapeur Dessange Ultime Precision Pro Noir Or,JACQUES DESSANGE,Beauté et Santé,59.99,56.98,True,marketplace
3048097980178,Brosse Babyliss Bs798017 Chx Boucles,BABYLISS,Beauté et Santé,14.36,,True,marketplace
3094570136327,Pese Personne Terraillon 15142,TERRAILLON,Beauté et Santé,55.67,,True,marketplace
3094570141192,Pèse personne électronique Window - BEA74011BS - Blanc/Bleu TERRAILLON,TERRAILLON,Beauté et Santé,30.53,,True,marketplace
3094570142458,Pese Personne Terraillon Popcolorcoach,TERRAILLON,Beauté et Santé,46.4,,True,marketplace
3094570147545,Impédancemètre  Bluetooth Smart Connect TERRAILLON,TERRAILLON,Beauté et Santé,25.09,,True,marketplace
3094570151757,Pese Personne Terraillon 15244,TERRAILLON,Beauté et Santé,44.26,,True,marketplace
3094570152402,Pese-personne Impedancemetre 15140 Bambou 10memoires 180kg 100gr Terraillon - Bamboofit,TERRAILLON,Beauté et Santé,39.99,32.57,True,marketplace
3094570152808,Pese-personne Impedancemetre 15280 160kg/100g Plateau Verre 12 Mem Lcd Terraillon - Powerfit,TERRAILLON,Beauté et Santé,39.25,,True,marketplace
3094570154031,Pèse Personne Terraillon X Line Connect Blanc,TERRAILLON,Beauté et Santé,50.67,,True,marketplace
3094570154260,Pese-personne Mecanique 15426 Plateau Metallique Grand Cadran 180kg 1kg Terraillon - Tneo,TERRAILLON,Beauté et Santé,42.6,,True,marketplace
3094570155182,Pese-personne 15518 Sans Pile Energie Solaire Plateau Verre Lcd Terraillon - Sunpowerfit,TERRAILLON,Beauté et Santé,40.91,,True,marketplace
3094570155649,Pese-personne 15564 Bundle Impédancemètre Connecté Et Corde A Sauter Gr Terraillon - Gymfitconnect,TERRAILLON,Beauté et Santé,37.02,,True,marketplace
3094570156424,Ceinture massante par électrostimulation Slim Care Gris TERRAILLON,TERRAILLON,Beauté et Santé,79.99,74.09,True,marketplace
3121040049716,Épilateur Électrique Calor Ep 5660 C 0,CALOR,Beauté et Santé,54,,True,marketplace
3121040059548,Rowenta Signature Pro Beauty Ac 2200w Sèche-cheveux Noir,ROWENTA,Beauté et Santé,38.99,36.32,True,marketplace
3121040059586,Rowenta Sf7510f0 Rowenta Sf7510f0 Lisseur Brush+straight - Controle De,ROWENTA,Beauté et Santé,99.5,49.45,True,marketplace
3121040060131,"Rowenta Sf7460 Brosse Soufflante Et Fer À Lisser À Chaleur Rose, Blanc 1,8 M",ROWENTA,Beauté et Santé,67.96,,True,marketplace
