ean,title,brand,category,price,promo_price,available,seller_type
3616958792781,Micro-ondes gril 22L HMF23DW-25 CARREFOUR HOME,CARREFOUR HOME,Cuisine,99.99,,True,carrefour
3616958808116,Réchaud plaque céramique 2 feux HHP2500-2 CARREFOUR HOME,CARREFOUR HOME,Cuisine,39.99,,True,carrefour
3616958831053,Mini-four 36L Noir CARREFOUR HOME,CARREFOUR HOME,Cuisine,89.99,,True,carrefour
3616959366882,Micro-ondes 23L HMG23LDFM-25 CARREFOUR HOME,CARREFOUR HOME,Cuisine,99.99,,True,carrefour
3616959381670,Four à pizza HPO12-25 CARREFOUR HOME,CARREFOUR HOME,Cuisine,149.99,,True,carrefour
6430052003331,Machine à eau pétillante - Noir,,Cuisine,49.99,,True,carrefour
3616958831732,Moulin à café HCG2013B-25 CARREFOUR HOME,CARREFOUR HOME,Cuisine,12.99,,True,carrefour
3616958831749,Cafetière filtre isotherme HCM6011T-25 Noir CARREFOUR HOME,CARREFOUR HOME,Cuisine,34.99,,True,carrefour
3616958835372,Cafetière filtre HCM650-25 Noir CARREFOUR HOME,CARREFOUR HOME,Cuisine,19.99,,True,carrefour
3616958835389,Cafetière filtre HCMP800-25 Noir CARREFOUR HOME,CARREFOUR HOME,Cuisine,19.99,,True,carrefour
3616958837406,Cafetière filtre HCM800T-25 Noir CARREFOUR HOME,CARREFOUR HOME,Cuisine,25.99,,True,carrefour
3616959391266,Machine à café moulu HEC1100PRCS-25 Beige CARREFOUR HOME,CARREFOUR HOME,Cuisine,79.99,,True,carrefour
3617702360430,Machine à café moulu HCM1450SS-26 CARREFOUR HOME,CARREFOUR HOME,Cuisine,89.99,,True,carrefour
3480852100108,Réchaud sur cartouche 1 feu CARREFOUR,CARREFOUR,Cuisine,17.49,,True,carrefour
3480852451002,Réchaud d'appoint de table 1 feu CARREFOUR,CARREFOUR,Cuisine,24.49,,True,carrefour
3480853401105,Réchaud 2 feux avec dosseret CARREFOUR,CARREFOUR,Cuisine,54.99,,True,carrefour
3616958785677,Plaque  à induction à double foyer HIC3400N-25  Noir CARREFOUR HOME,CARREFOUR HOME,Cuisine,99.99,,True,carrefour
3616958802015,Cuiseur à oeufs HEB365-25 CARREFOUR HOME,CARREFOUR HOME,Cuisine,17,,True,carrefour
3616958808123,Plaque à induction HIC2000-25 CARREFOUR HOME,CARREFOUR HOME,Cuisine,49.99,,True,carrefour
3616958808130,Gaufrier HSWM1400-25 CARREFOUR HOME,CARREFOUR HOME,Cuisine,49.99,,True,carrefour
3616958817859,"Appareil à gauffres, sandwichs, paninis HSWPM800-25 CARREFOUR HOME",CARREFOUR HOME,Cuisine,35.4,,True,carrefour
3616959366578,"Friteuse sans huile Airfryer 2,8L HAF3L1400-25 CARREFOUR HOME",CARREFOUR HOME,Cuisine,29.99,,True,carrefour
3616959381434,Friteuse Classique - HDF258-25 CARREFOUR HOME,CARREFOUR HOME,Cuisine,29.99,,True,carrefour
3617702060361,Appareil à raclette HRG8P1200-25 CARREFOUR HOME,CARREFOUR HOME,Cuisine,39.99,,True,carrefour
3617702336930,"Friteuse sans huile AirFryer 4,5L - HAF5LV1500-26 CARREFOUR HOME",CARREFOUR HOME,Cuisine,29.99,,True,carrefour
3617702340623,Friteuse à huile 5L - HDF50B-26,,Cuisine,59.99,,True,carrefour
3617702508559,"Friteuse sans huile AirFryer 4,5L - HAF5LV1500GB-26 CARREFOUR HOME",CARREFOUR HOME,Cuisine,29.99,,True,carrefour
3616958825236,Robot multifonction HFP1000-25 CARREFOUR HOME,CARREFOUR HOME,Cuisine,59.99,,True,carrefour
3616959380987,Robot pâtissier noir HSM1300BH-25 CARREFOUR HOME,CARREFOUR HOME,Cuisine,79.99,,True,carrefour
3616953077432,Mousseur à lait électrique CARREFOUR HOME,CARREFOUR HOME,Cuisine,9.99,,True,carrefour
3616958302423,Balance Electronique Inox CARREFOUR HOME,CARREFOUR HOME,Cuisine,9.99,,True,carrefour
3616958785783,Machine mise sous vide  HVS100-25 CARREFOUR HOME,CARREFOUR HOME,Cuisine,39.99,,True,carrefour
3616958790893,Blender HSB3202B-25 CARREFOUR HOM,CARREFOUR HOM,Cuisine,14.99,,True,carrefour
3616958795102,Bouilloire électrique HWK17S-25 CARREFOUR HOME,CARREFOUR HOME,Cuisine,19.99,,True,carrefour
3616958797465,Grille Pain HLT1400S-25 CARREFOUR HOME,CARREFOUR HOME,Cuisine,29.99,,True,carrefour
3616958817309,Rapeur électrique HEK120-25 CARREFOUR HOME,CARREFOUR HOME,Cuisine,19.99,,True,carrefour
3616958817545,Mixeur plongeant HHB800-25 CARREFOUR HOME,CARREFOUR HOME,Cuisine,19.99,,True,carrefour
3616958825229,Blender HBL800-25 CARREFOUR HOME,CARREFOUR HOME,Cuisine,29.99,,True,carrefour
3616958830919,Presse agrume HCJ130-25 CARREFOUR HOME,CARREFOUR HOME,Cuisine,29.99,,True,carrefour
3616958835426,Bouilloire électrique HWK650-25 CARREFOUR HOME,CARREFOUR HOME,Cuisine,14.99,,True,carrefour
3616958835440,Bouilloire électrique HWKP17-25 CARREFOUR HOME,CARREFOUR HOME,Cuisine,15.99,,True,carrefour
3616958835877,Mixeur plongeant HHBS800-25 + accessoires CARREFOUR HOME,CARREFOUR HOME,Cuisine,29.99,,True,carrefour
3616958837413,Crêpière électrique HCP380STB-25 CARREFOUR HOME,CARREFOUR HOME,Cuisine,59.9,,True,carrefour
3616959349830,Mini-hachoir HMC5002-25 CARREFOUR HOME,CARREFOUR HOME,Cuisine,18.99,,True,carrefour
3616959349984,Blender chauffant HSM16L-25 CARREFOUR HOM,CARREFOUR HOM,Cuisine,59.99,,True,carrefour
3616959366325,Batteur électrique HHM300-25 CARREFOUR HOME,CARREFOUR HOME,Cuisine,19.99,,True,carrefour
3616959366332,Blender HBL1400D-25 CARREFOUR HOME,CARREFOUR HOME,Cuisine,59.99,,True,carrefour
3616959381441,Blender chauffant HHSB150B-25 CARREFOUR HOME,CARREFOUR HOME,Cuisine,69.99,,True,carrefour
3617702089850,Blender portable HSB37PBGR-25 - Gris CARREFOUR HOME,CARREFOUR HOME,Cuisine,19.99,,True,carrefour
3617702089867,Blender portable HSB37PBR-25 - Rouge CARREFOUR HOME,CARREFOUR HOME,Cuisine,19.99,,True,carrefour
3617702089874,Blender portable HSB37PBB-25 - Bleu CARREFOUR HOME,CARREFOUR HOME,Cuisine,19.99,,True,carrefour
3617702089881,Blender portable HSB37PBG-25 - Vert CARREFOUR HOME,CARREFOUR HOME,Cuisine,19.99,,True,carrefour
3617702332710,Mini hachoir électrique - HMC50012L-26 CARREFOUR HOME,CARREFOUR HOME,Cuisine,18.99,,True,carrefour
3617702491721,Machine à glaçon HICM1201L8P-26 CARREFOUR HOME,CARREFOUR HOME,Cuisine,99.99,,True,carrefour
3760387480211,Machine à eau  Pétillante - 580 Black -  CARREFOUR,CARREFOUR,Cuisine,59.99,,True,carrefour
3760387480488,Machine à gazéifier 1L - 580 Bleu CARREFOUR,CARREFOUR,Cuisine,59.99,,True,carrefour
3616958168807,Plaque  de cuisson 2 foyers Blanc SHP303-24 SIMPL,SIMPL,Cuisine,29.99,29.99,True,carrefour
3616958175782,Plaque  de cuisson 1 foyer Blanc SHP102-24 SIMPL,SIMPL,Cuisine,19.99,19.99,True,carrefour
3700902208296,Pied mixeur - MEDFY701 -  MEDEK,MEDEK,Cuisine,14.99,14.99,True,carrefour
7640143169863,Blender 3750USB OHMEX,OHMEX,Cuisine,9.99,9.99,True,carrefour
3700902207022,Cafetière Nespresso KM-C0518 Blanc MEDEK,MEDEK,Cuisine,54.99,54.99,True,carrefour
3700902208524,Machine à café moulu MEDST697 MEDEK,MEDEK,Cuisine,59.99,59.99,True,carrefour
8004399334571,Machine à café moulu Stilosa EC230.BK DELONGHI,DELONGHI,Cuisine,109.99,109.99,True,carrefour
8006447002999,Friteuse sans huile Airfryer 8 L NBA081B NUTRIBULLET,NUTRIBULLET,Cuisine,59.99,59.99,True,carrefour
3700902207039,Cafetière Nespresso KM-C0518 Noire MEDEK,MEDEK,Cuisine,54.99,54.99,True,carrefour
7640143169894,"Friteuse sans huile Airfryer 6,5 L HKI-FRY-6512AIR HELL'S KITCHEN",HELL'S KITCHEN,Cuisine,99.99,99.99,True,carrefour
3700902210336,Grill viande avec plaques de grill amovibles - MED-MDGR62 MEDEK,MEDEK,Cuisine,59.99,59.99,True,carrefour
5412144160208,Appareil à croque monsieur Duo Dwich XXL FRIFRI,FRIFRI,Cuisine,29.99,29.99,True,carrefour
7640143169498,Friteuse Friteuse fondue 1001EU OHMEX,OHMEX,Cuisine,17.99,17.99,True,carrefour
7640426991136,Plaque à induction avec grill et marmite - OHM-INC-3330EU OHMEX,OHMEX,Cuisine,69.99,69.99,True,carrefour
8712184060078,Gaufrier Pat Patrouille Rose BESTRON,BESTRON,Cuisine,12.99,12.99,True,carrefour
8712184063154,Gaufrier Pat Patrouille Rouge BESTRON,BESTRON,Cuisine,12.99,12.99,True,carrefour
8712184064366,Gaufrier Pat Patrouille Jaune BESTRON,BESTRON,Cuisine,12.99,12.99,True,carrefour
8712184065035,Gaufrier Pat Patrouille Chase Bleu BESTRON,BESTRON,Cuisine,12.99,12.99,True,carrefour
7640426991358,Robot Multifonction 800W - OHM-RBT-3326EU OHMEX,OHMEX,Cuisine,59.99,59.99,True,carrefour
4006387137335,Carafe  filtrante Aluna Calendar Blanche  BRITA,BRITA,Cuisine,16.99,16.99,True,carrefour
7640143169870,Mini hachoir rechargeable OHM-CHO-3550USB OHMEX,OHMEX,Cuisine,7.99,7.99,True,carrefour
3045380019034,Cafetière filtre programmable Equinox CM520D10 Noir TEFAL,TEFAL,Cuisine,69.99,,True,carrefour
3045386380091,Cafetière filtre Soleil FG381A10 Ivoire MOULINEX,MOULINEX,Cuisine,34.99,,True,carrefour
3045387296704,Cafetière filtre CM1M0GE0 TEFAL,TEFAL,Cuisine,34.99,,True,carrefour
3219410082149,Cafetière italienne Melina Express Aluminium ROSSETTO,ROSSETTO,Cuisine,22.49,,True,carrefour
3700342443721,Cafetière Dolce Gusto Piccolo XS YY4395FD Noir KRUPS,KRUPS,Cuisine,59.99,,True,carrefour
3700342444322,Cafetière Dolce Gusto Genio S Plus YY4445FD Noir KRUPS,KRUPS,Cuisine,119.99,,True,carrefour
3700342452105,Cafetière Dolce Gusto Neo YY5733FD Noir KRUPS,KRUPS,Cuisine,109.99,,True,carrefour
3700342452716,Cafetière Dolce Gusto Mini Me YY5832FD Gris KRUPS,KRUPS,Cuisine,79.99,,True,carrefour
4006508218783,Cafetière filtre isotherme Easy Therm 1023-06 Noir MELITTA,MELITTA,Cuisine,37.99,,True,carrefour
4008146030550,Moulin à café et épices KM3879 SEVERIN,SEVERIN,Cuisine,19.99,,True,carrefour
4008146042485,Cafetière filtre KA4320 Noir SEVERIN,SEVERIN,Cuisine,34.99,,True,carrefour
4242005471980,Cafetière Tassimo Style TAS112E Noir BOSCH,BOSCH,Cuisine,44.99,,True,carrefour
4242005471997,Cafetière Tassimo Style TAS113E Rouge BOSCH,BOSCH,Cuisine,46.99,,True,carrefour
8004399331457,Machine à café avec broyeur FEB3535.SB DELONGHI,DELONGHI,Cuisine,549.99,,True,carrefour
8004399332225,Machine à café avec broyeur Dedica EC695.M DELONGHI,DELONGHI,Cuisine,199.99,,True,carrefour
8004399333451,Machine à café avec broyeur Magnifica S ECAM 21.112.S DELONGHI,DELONGHI,Cuisine,449.99,,True,carrefour
8710103871644,Cafetière L'Or Barista LM8012/60 Noir PHILIPS,PHILIPS,Cuisine,84.99,,True,carrefour
8710103968894,Cafetière Senseo Original Plus CSA210/61 Noir PHILIPS,PHILIPS,Cuisine,69.99,,True,carrefour
8720389048425,Cafetière Senseo Original HD7806/58 Gris PHILIPS,PHILIPS,Cuisine,79.99,,True,carrefour
8720389066429,Cafetière Senseo Original Plus CSA210/81 Vert PHILIPS,PHILIPS,Cuisine,74.99,,True,carrefour
0622356270373,"Friteuse sans huile Airfryer 10,4 L Foodi Flex AF500EU NINJA",NINJA,Cuisine,269.99,,True,carrefour
0622356317634,Friteuse sans huile Airfryer en verre FN101EUSG Crispi NINJA,NINJA,Cuisine,179.99,,True,carrefour
0810123673285,Friteuse sans huile Airfryer Dual Blaze Twinfry 10L Dark Grey COSORI,COSORI,Cuisine,249.99,,True,carrefour
3045380021747,"Friteuse sans huile Airfryer 4,6 L Easy Fry & Grill EZ501810 MOULINEX",MOULINEX,Cuisine,79.99,,True,carrefour
3045380024250,"Friteuse sans huile Airfryer 8,3 L EZ905B20 MOULINEX",MOULINEX,Cuisine,179.99,,True,carrefour
3045380028920,Gaufrier / croque-monsieur SW863JF0 TEFAL,TEFAL,Cuisine,89.99,,True,carrefour
3045380402744,Friteuse sans huile Airfryer 7L EZ855AF0 MOULINEX,MOULINEX,Cuisine,159.99,,True,carrefour
3045386374700,Gaufrier / croque-monsieur Breaktime MOULINEX,MOULINEX,Cuisine,49.99,,True,carrefour
3045387240370,Multicuiseur Cookeo+ 180 recettes CE85B510 MOULINEX,MOULINEX,Cuisine,199.99,,True,carrefour
3045387242213,Friteuse semi-professionnelle Family Pro FR505D10 TEFAL,TEFAL,Cuisine,99.99,,True,carrefour
3045387250454,Multicuiseur Cookeo+ CE854B10 MOULINEX,MOULINEX,Cuisine,219.99,,True,carrefour
3045387252953,Cuiseur à riz  Uno Design MK111EF1 MOULINEX,MOULINEX,Cuisine,49.99,,True,carrefour
3045387291235,Multicuiseur Cookeo Mini CE880410 MOULINEX,MOULINEX,Cuisine,179.99,,True,carrefour
3045387292942,Multicuiseur Cookeo Wifi 9-en-1 CE952810 MOULINEX,MOULINEX,Cuisine,279.99,,True,carrefour
3045387296018,Multicuiseur Aifryer Cookeo Infinity CE9721F0 MOULINEX,MOULINEX,Cuisine,349.99,,True,carrefour
3045387296124,Multicuiseur Airfryer Cookeo+ Extra Crisp CE85X8F0 MOULINEX,MOULINEX,Cuisine,239.99,,True,carrefour
3045387299026,Friteuse sans huile Airfryer 6L FA341GFO MOULINEX,MOULINEX,Cuisine,129.99,,True,carrefour
3168430315709,Appareil à raclette et Pierrade 10 personnes PR457B12 TEFAL,TEFAL,Cuisine,69.99,,True,carrefour
3168430958944,Appareil à fondue Colomania EF260312 TEFAL,TEFAL,Cuisine,59.99,,True,carrefour
3196203490148,Appareil à fondue Classic 349014 LAGRANGE,LAGRANGE,Cuisine,69.99,,True,carrefour
3508510005425,"Friteuse 3,5 L FG2310 FAGOR",FAGOR,Cuisine,99.99,,True,carrefour
3508510823159,Friteuse Airfryer 11 L FGOREN7 FAGOR,FAGOR,Cuisine,169.99,,True,carrefour
3700342483659,Multicuiseur Cookeo YY5655FB + 5 boîtes de conservation MOULINEX,MOULINEX,Cuisine,249.99,,True,carrefour
7640143170074,Friteuse  sans huile Airfryer 8L OHM-FRY-8025EU OHMEX,OHMEX,Cuisine,79.99,,True,carrefour
8003705123588,Friteuse sans huile AirFryer ARI-4635 ARIETE,ARIETE,Cuisine,129.99,,True,carrefour
8712836984356,Appareil à raclette et gril 4 personnes RA-2949CA TRISTAR,TRISTAR,Cuisine,21.99,,True,carrefour
8720389033001,Friteuse sans huile NA351/00 Airfryer double panier 9L Noir/Argent Série 3000 PHILIPS PHILIPS,PHILIPS,Cuisine,199.99,,True,carrefour
3016661155093,Robot multifonctions Soleil FP345A11 MOULINEX,MOULINEX,Cuisine,79.99,,True,carrefour
4242005307159,Robot multifonctions MultiTalent 3 B1EMCM3PM3 BOSCH,BOSCH,Cuisine,144.99,,True,carrefour
4242005501120,Robot patissier MUM58200 - 1000W BOSCH,BOSCH,Cuisine,229.99,,True,carrefour
5011423007335,Robot multifonctions FDP31.170GY KENWOOD,KENWOOD,Cuisine,74.99,,True,carrefour
5011423191522,Robot pâtissier Chef XL KVL4100 KENWOOD,KENWOOD,Cuisine,399.99,,True,carrefour
5011423204895,Robot pâtissier Prospero+ KHC294.P0RD Rouge   KENWOOD,KENWOOD,Cuisine,339.99,,True,carrefour
0622356292306,Sorbetière NC701EU NINJA,NINJA,Cuisine,349.99,,True,carrefour
3016661154928,Centrifugeuse Frutelia Plus - JU370810 - Noir MOULINEX,MOULINEX,Cuisine,44.99,,True,carrefour
3016661155406,Mixeur Plongeant Turbomix + Verre Doseur DD121110 MOULINEX,MOULINEX,Cuisine,49.99,,True,carrefour
3016661180484,Machine à glaces Dolci MJ602AF0 MOULINEX,MOULINEX,Cuisine,229.99,,True,carrefour
3016667242612,Blender chauffant - Easy Soup LM841B10 MOULINEX,MOULINEX,Cuisine,89.99,,True,carrefour
3016667291474,Mixeur plongeant Optichef DD641810 MOULINEX,MOULINEX,Cuisine,69.99,,True,carrefour
3045380014886,Yaourtière Multi Délices express YG661A00 SEB,SEB,Cuisine,109.99,,True,carrefour
3045380015531,Mini-hachoir Electrique Soleil 3-en-1 Ivoire DJ360A1 MOULINEX,MOULINEX,Cuisine,39.99,,True,carrefour
3045380018983,Bouilloire Equinox - BI520D10 - Inox/Noir TEFAL,TEFAL,Cuisine,69.99,,True,carrefour
3045380019041,Grille pain Equinox TT520D10 - Inox/Noir TEFAL,TEFAL,Cuisine,69.99,,True,carrefour
3045385783381,Machine à pain OW210130 720W 1kg - Blanc MOULINEX,MOULINEX,Cuisine,89.99,,True,carrefour
3045386373543,Presse-agrume Vitapress PC300B10 Blanc MOULINEX,MOULINEX,Cuisine,20.99,,True,carrefour
3045386374991,Mini four Optimo 39L OX485810 MOULINEX,MOULINEX,Cuisine,129.99,,True,carrefour
3045386380114,Bouilloire sans fil BY320A Soleil Ivoire MOULINEX,MOULINEX,Cuisine,28.99,,True,carrefour
3045387296735,Grille pain ENIGMA 850w TT1M0GE0 TEFAL,TEFAL,Cuisine,34.99,,True,carrefour
3094570152617,Balance de cuisine verte T1040 TERRAILLON,TERRAILLON,Cuisine,23.99,,True,carrefour
3508510108812,Mini Four AMF302 ARTHUR MARTIN,ARTHUR MARTIN,Cuisine,119.99,,True,carrefour
3616474406292,Micro-ondes combiné 25L TMF25DM-21 TOSHIBA,TOSHIBA,Cuisine,169.99,,True,carrefour
3616958172453,Blender SBL500-24  SIMPL,SIMPL,Cuisine,18.99,,True,carrefour
3616958286228,Mini Four  STO20-24 SIMPL,SIMPL,Cuisine,59.99,,True,carrefour
3700342427424,Mini four  Optimo - YY2960FB - Blanc MOULINEX,MOULINEX,Cuisine,79.99,,True,carrefour
3700342474800,Mini Four Electrique - 33L - YY5883FB MOULINEX,MOULINEX,Cuisine,109.99,,True,carrefour
3700902207220,Micro-ondes 20 L 20MG80-L MEDEK,MEDEK,Cuisine,89.99,,True,carrefour
3700902208531,Micro-ondes 30L MEDE3OUX MEDEK,MEDEK,Cuisine,129.99,,True,carrefour
3700902209019,Micro-ondes grill MEDE23UGP MEDEK,MEDEK,Cuisine,129.99,,True,carrefour
3700902210169,Micro-ondes 23L MED23UXP4 MEDEK,MEDEK,Cuisine,109.99,,True,carrefour
3838782612138,Micro-ondes 20L H20MOWP HISENSE,HISENSE,Cuisine,79.99,,True,carrefour
3838782637926,Micro-ondes 29 L H29MOBS9H HISENSE,HISENSE,Cuisine,129.99,,True,carrefour
4006387120832,Carafe  filtrante en verre  BRITA,BRITA,Cuisine,59.99,,True,carrefour
4006387124076,Carafe  filtrante Marella Blanche  BRITA,BRITA,Cuisine,21.99,,True,carrefour
4006387124090,Carafe  filtrante Marella Bleue  BRITA,BRITA,Cuisine,22.99,,True,carrefour
4006387124236,Distributeur  d'eau filtrée Flow  BRITA,BRITA,Cuisine,64.99,,True,carrefour
4006387137465,Carafe  filtrante Aluna Calendar Blanche  BRITA,BRITA,Cuisine,24.99,,True,carrefour
7290113763784,Machine à eau pétillante TERRA + 1 bouteille 1L noire SODASTREAM,SODASTREAM,Cuisine,66.99,,True,carrefour
7290113764019,Machine à eau pétillante TERRA + 1 bouteille 1L blanche SODASTREAM,SODASTREAM,Cuisine,66.99,,True,carrefour
7290113764231,Machine  à eau pétillante TERRA + 2 bouteilles 1L noire  SODASTREAM,SODASTREAM,Cuisine,89.99,,True,carrefour
7290116748559,Machine à eau pétillante Terra France avec 1 bouteille fuse 1L blanc SODASTREAM,SODASTREAM,Cuisine,69.99,,True,carrefour
7290116748917,Machine à gazéifier Terra Noire Feuille de Printemps SODASTREAM,SODASTREAM,Cuisine,69.99,,True,carrefour
7290119792801,Pack Bouteille de gazéification 1L Fuse - lot de 3 SODASTREAM,SODASTREAM,Accessoires,26.99,,True,carrefour
7290119792818,Bouteille de gazéification 1L - FUSE PEPSI SODASTREAM,SODASTREAM,Accessoires,14.99,,True,carrefour
7290119792979,Machine à eau pétillante Noir + 2 carafes en verre d'1 L SODASTREAM,SODASTREAM,Cuisine,139.99,,True,carrefour
7640143169412,Mini Four OHM-OVN OHMEX,OHMEX,Cuisine,59.99,,True,carrefour
7640143169672,Blender -BLE-1524EU  OHMEX,OHMEX,Cuisine,39.99,,True,carrefour
7640143169726,Crêpière électrique 3030EU OHMEX,OHMEX,Cuisine,19.99,,True,carrefour
7640143169887,Four à pizza HKI-PIZ-1460EU  H.KOENIG,H.KOENIG,Cuisine,169.99,,True,carrefour
7640426990160,"Bouilloire électrique 1,8L KTL-2518EU OHMEX",OHMEX,Cuisine,19.99,,True,carrefour
7640426990351,Bouilloire électrique HKI-KTL-1717EU Blanc HELL S KITCHEN,HELL S KITCHEN,Cuisine,49.99,,True,carrefour
